station_name,date,name,value
Alna,2017-01-20,doc,4.4
Alna,2017-01-20,a250,0.1
Alna,2017-01-20,a254,0.09
Alna,2017-01-20,a365,0.01
Alna,2017-01-20,SUVA_254,2.08
Alna,2017-01-20,E2_E3,6.87
Alna,2017-02-07,doc,4
Alna,2017-02-07,a250,0.09
Alna,2017-02-07,a254,0.09
Alna,2017-02-07,a365,0.01
Alna,2017-02-07,SUVA_254,2.26
Alna,2017-02-07,E2_E3,6.58
Alna,2017-03-03,doc,5.6
Alna,2017-03-03,a250,0.14
Alna,2017-03-03,a254,0.14
Alna,2017-03-03,a365,0.03
Alna,2017-03-03,SUVA_254,2.48
Alna,2017-03-03,E2_E3,5.61
Alna,2017-04-05,doc,4.4
Alna,2017-04-05,a250,0.14
Alna,2017-04-05,a254,0.13
Alna,2017-04-05,a365,0.03
Alna,2017-04-05,SUVA_254,3.01
Alna,2017-04-05,E2_E3,5.46
Alna,2017-05-03,doc,4.2
Alna,2017-05-03,a250,0.1
Alna,2017-05-03,a254,0.1
Alna,2017-05-03,a365,0.02
Alna,2017-05-03,SUVA_254,2.32
Alna,2017-05-03,E2_E3,6.49
Alna,2017-06-08,doc,3.5
Alna,2017-06-08,a250,0.14
Alna,2017-06-08,a254,0.13
Alna,2017-06-08,a365,0.03
Alna,2017-06-08,SUVA_254,3.83
Alna,2017-06-08,E2_E3,5.53
Alna,2017-07-05,doc,5
Alna,2017-07-05,a250,0.15
Alna,2017-07-05,a254,0.14
Alna,2017-07-05,a365,0.02
Alna,2017-07-05,SUVA_254,2.8
Alna,2017-07-05,E2_E3,7.25
Alna,2017-08-03,doc,4.2
Alna,2017-08-03,a250,0.13
Alna,2017-08-03,a254,0.13
Alna,2017-08-03,a365,0.02
Alna,2017-08-03,SUVA_254,3.07
Alna,2017-08-03,E2_E3,5.9
Alna,2017-09-04,doc,3.7
Alna,2017-09-04,a250,0.11
Alna,2017-09-04,a254,0.1
Alna,2017-09-04,a365,0.02
Alna,2017-09-04,SUVA_254,2.83
Alna,2017-09-04,E2_E3,6.12
Alna,2017-10-04,doc,5
Alna,2017-10-04,a250,0.16
Alna,2017-10-04,a254,0.16
Alna,2017-10-04,a365,0.03
Alna,2017-10-04,SUVA_254,3.12
Alna,2017-10-04,E2_E3,5.64
Alna,2017-11-07,doc,5.5
Alna,2017-11-07,a250,0.19
Alna,2017-11-07,a254,0.18
Alna,2017-11-07,a365,0.03
Alna,2017-11-07,SUVA_254,3.29
Alna,2017-11-07,E2_E3,5.42
Alna,2017-12-05,doc,3.5
Alna,2017-12-05,a250,0.13
Alna,2017-12-05,a254,0.13
Alna,2017-12-05,a365,0.02
Alna,2017-12-05,SUVA_254,3.7
Alna,2017-12-05,E2_E3,5.4
Alna,2018-01-04,doc,3.5
Alna,2018-01-04,a250,0.14
Alna,2018-01-04,a254,0.13
Alna,2018-01-04,a365,0.03
Alna,2018-01-04,SUVA_254,3.74
Alna,2018-01-04,E2_E3,5.37
Alna,2018-02-06,doc,3.9
Alna,2018-02-06,a250,0.11
Alna,2018-02-06,a254,0.11
Alna,2018-02-06,a365,0.02
Alna,2018-02-06,SUVA_254,2.73
Alna,2018-02-06,E2_E3,5.63
Alna,2018-03-07,doc,2.6
Alna,2018-03-07,a250,0.1
Alna,2018-03-07,a254,0.1
Alna,2018-03-07,a365,0.02
Alna,2018-03-07,SUVA_254,3.82
Alna,2018-03-07,E2_E3,6.12
Alna,2018-04-05,doc,4.4
Alna,2018-04-05,a250,0.1
Alna,2018-04-05,a254,0.09
Alna,2018-04-05,a365,0.01
Alna,2018-04-05,SUVA_254,2.16
Alna,2018-04-05,E2_E3,6.77
Alna,2018-05-03,doc,4
Alna,2018-05-03,a250,0.16
Alna,2018-05-03,a254,0.16
Alna,2018-05-03,a365,0.03
Alna,2018-05-03,SUVA_254,3.92
Alna,2018-05-03,E2_E3,5.16
Alna,2018-06-05,doc,2.9
Alna,2018-06-05,a250,0.09
Alna,2018-06-05,a254,0.09
Alna,2018-06-05,a365,0.01
Alna,2018-06-05,SUVA_254,3.01
Alna,2018-06-05,E2_E3,6.41
Alna,2018-07-03,doc,3.1
Alna,2018-07-03,a250,0.1
Alna,2018-07-03,a254,0.09
Alna,2018-07-03,a365,0.02
Alna,2018-07-03,SUVA_254,2.97
Alna,2018-07-03,E2_E3,6.41
Alna,2018-08-07,doc,3.1
Alna,2018-08-07,a250,0.09
Alna,2018-08-07,a254,0.08
Alna,2018-08-07,a365,0.01
Alna,2018-08-07,SUVA_254,2.73
Alna,2018-08-07,E2_E3,6.46
Alna,2018-09-04,doc,2.88
Alna,2018-09-04,a250,0.09
Alna,2018-09-04,a254,0.08
Alna,2018-09-04,a365,0.01
Alna,2018-09-04,SUVA_254,2.93
Alna,2018-09-04,E2_E3,6.81
Alna,2018-10-03,doc,2.7
Alna,2018-10-03,a250,0.1
Alna,2018-10-03,a254,0.1
Alna,2018-10-03,a365,0.02
Alna,2018-10-03,SUVA_254,3.6
Alna,2018-10-03,E2_E3,6.31
Alna,2018-11-05,doc,3
Alna,2018-11-05,a250,0.12
Alna,2018-11-05,a254,0.11
Alna,2018-11-05,a365,0.02
Alna,2018-11-05,SUVA_254,3.81
Alna,2018-11-05,E2_E3,6.34
Alna,2018-12-05,doc,4.4
Alna,2018-12-05,a250,0.17
Alna,2018-12-05,a254,0.16
Alna,2018-12-05,a365,0.03
Alna,2018-12-05,SUVA_254,3.74
Alna,2018-12-05,E2_E3,5.55
Alna,2019-01-07,doc,3
Alna,2019-01-07,a250,0.1
Alna,2019-01-07,a254,0.09
Alna,2019-01-07,a365,0.02
Alna,2019-01-07,SUVA_254,3.16
Alna,2019-01-07,E2_E3,6.26
Alna,2019-02-05,doc,2.8
Alna,2019-02-05,a250,0.09
Alna,2019-02-05,a254,0.09
Alna,2019-02-05,a365,0.01
Alna,2019-02-05,SUVA_254,3.2
Alna,2019-02-05,E2_E3,6.26
Alna,2019-03-05,doc,3.6
Alna,2019-03-05,a250,0.15
Alna,2019-03-05,a254,0.14
Alna,2019-03-05,a365,0.03
Alna,2019-03-05,SUVA_254,3.87
Alna,2019-03-05,E2_E3,5.67
Alna,2019-04-02,doc,3.8
Alna,2019-04-02,a250,0.14
Alna,2019-04-02,a254,0.14
Alna,2019-04-02,a365,0.03
Alna,2019-04-02,SUVA_254,3.64
Alna,2019-04-02,E2_E3,5.62
Alna,2019-05-09,doc,2.1
Alna,2019-05-09,a250,0.09
Alna,2019-05-09,a254,0.08
Alna,2019-05-09,a365,0.01
Alna,2019-05-09,SUVA_254,4
Alna,2019-05-09,E2_E3,7.14
Alna,2019-06-04,doc,2.6
Alna,2019-06-04,a250,0.12
Alna,2019-06-04,a254,0.11
Alna,2019-06-04,a365,0.02
Alna,2019-06-04,SUVA_254,4.38
Alna,2019-06-04,E2_E3,6.32
Alna,2019-07-03,doc,2.5
Alna,2019-07-03,a250,0.11
Alna,2019-07-03,a254,0.1
Alna,2019-07-03,a365,0.02
Alna,2019-07-03,SUVA_254,4.1
Alna,2019-07-03,E2_E3,6.54
Alna,2019-08-06,doc,3.1
Alna,2019-08-06,a250,0.12
Alna,2019-08-06,a254,0.12
Alna,2019-08-06,a365,0.02
Alna,2019-08-06,SUVA_254,3.73
Alna,2019-08-06,E2_E3,7
Alna,2019-09-05,doc,8.5
Alna,2019-09-05,a250,0.28
Alna,2019-09-05,a254,0.27
Alna,2019-09-05,a365,0.05
Alna,2019-09-05,SUVA_254,3.15
Alna,2019-09-05,E2_E3,5.4
Alna,2019-10-01,doc,5.3
Alna,2019-10-01,a250,0.2
Alna,2019-10-01,a254,0.19
Alna,2019-10-01,a365,0.04
Alna,2019-10-01,SUVA_254,3.62
Alna,2019-10-01,E2_E3,5.49
Alna,2019-11-05,doc,3.3
Alna,2019-11-05,a250,0.13
Alna,2019-11-05,a254,0.12
Alna,2019-11-05,a365,0.02
Alna,2019-11-05,SUVA_254,3.73
Alna,2019-11-05,E2_E3,5.84
Alna,2019-12-04,doc,7.7
Alna,2019-12-04,a250,0.15
Alna,2019-12-04,a254,0.15
Alna,2019-12-04,a365,0.03
Alna,2019-12-04,SUVA_254,1.88
Alna,2019-12-04,E2_E3,5.54
Alna,2020-01-15,doc,2.5
Alna,2020-01-15,a250,0.16
Alna,2020-01-15,a254,0.15
Alna,2020-01-15,a365,0.03
Alna,2020-01-15,SUVA_254,6.2
Alna,2020-01-15,E2_E3,4.95
Alna,2020-02-04,doc,2.3
Alna,2020-02-04,a250,0.15
Alna,2020-02-04,a254,0.15
Alna,2020-02-04,a365,0.03
Alna,2020-02-04,SUVA_254,6.46
Alna,2020-02-04,E2_E3,5.24
Alna,2020-03-04,doc,1.7
Alna,2020-03-04,a250,0.15
Alna,2020-03-04,a254,0.14
Alna,2020-03-04,a365,0.03
Alna,2020-03-04,SUVA_254,8.21
Alna,2020-03-04,E2_E3,5.43
Alna,2020-04-14,doc,2.5
Alna,2020-04-14,a250,0.1
Alna,2020-04-14,a254,0.1
Alna,2020-04-14,a365,0.02
Alna,2020-04-14,SUVA_254,3.98
Alna,2020-04-14,E2_E3,5.84
Alna,2020-05-04,doc,2.7
Alna,2020-05-04,a250,0.11
Alna,2020-05-04,a254,0.1
Alna,2020-05-04,a365,0.02
Alna,2020-05-04,SUVA_254,3.85
Alna,2020-05-04,E2_E3,6.22
Alna,2020-06-03,doc,8.7
Alna,2020-06-03,a250,0.08
Alna,2020-06-03,a254,0.08
Alna,2020-06-03,a365,0.01
Alna,2020-06-03,SUVA_254,0.9
Alna,2020-06-03,E2_E3,6.61
Alna,2020-07-02,doc,4.7
Alna,2020-07-02,a250,0.13
Alna,2020-07-02,a254,0.12
Alna,2020-07-02,a365,0.02
Alna,2020-07-02,SUVA_254,2.57
Alna,2020-07-02,E2_E3,6.41
Alna,2020-08-04,doc,12
Alna,2020-08-04,a250,0.11
Alna,2020-08-04,a254,0.11
Alna,2020-08-04,a365,0.02
Alna,2020-08-04,SUVA_254,0.89
Alna,2020-08-04,E2_E3,6.4
Alna,2020-09-02,doc,3.4
Alna,2020-09-02,a250,0.08
Alna,2020-09-02,a254,0.07
Alna,2020-09-02,a365,0.01
Alna,2020-09-02,SUVA_254,2.11
Alna,2020-09-02,E2_E3,7.08
Alna,2020-10-06,doc,6.1
Alna,2020-10-06,a250,0.19
Alna,2020-10-06,a254,0.18
Alna,2020-10-06,a365,0.03
Alna,2020-10-06,SUVA_254,2.92
Alna,2020-10-06,E2_E3,5.47
Alna,2020-11-10,doc,4.3
Alna,2020-11-10,a250,0.15
Alna,2020-11-10,a254,0.14
Alna,2020-11-10,a365,0.03
Alna,2020-11-10,SUVA_254,3.24
Alna,2020-11-10,E2_E3,5.47
Alna,2020-12-07,doc,5
Alna,2020-12-07,a250,0.21
Alna,2020-12-07,a254,0.21
Alna,2020-12-07,a365,0.04
Alna,2020-12-07,SUVA_254,4.11
Alna,2020-12-07,E2_E3,4.91
Alna,2021-01-20,doc,1.8
Alna,2021-01-20,a250,0.11
Alna,2021-01-20,a254,0.1
Alna,2021-01-20,a365,0.02
Alna,2021-01-20,SUVA_254,5.69
Alna,2021-01-20,E2_E3,5.7
Alna,2021-02-02,doc,3.5
Alna,2021-02-02,a250,0.13
Alna,2021-02-02,a254,0.12
Alna,2021-02-02,a365,0.02
Alna,2021-02-02,SUVA_254,3.48
Alna,2021-02-02,E2_E3,5.36
Alna,2021-03-04,doc,3.6
Alna,2021-03-04,a250,0.15
Alna,2021-03-04,a254,0.14
Alna,2021-03-04,a365,0.03
Alna,2021-03-04,SUVA_254,4.01
Alna,2021-03-04,E2_E3,5.22
Alna,2021-04-07,doc,3.2
Alna,2021-04-07,a250,0.12
Alna,2021-04-07,a254,0.11
Alna,2021-04-07,a365,0.02
Alna,2021-04-07,SUVA_254,3.58
Alna,2021-04-07,E2_E3,5.5
Alna,2021-05-03,doc,3.4
Alna,2021-05-03,a250,0.09
Alna,2021-05-03,a254,0.09
Alna,2021-05-03,a365,0.01
Alna,2021-05-03,SUVA_254,2.6
Alna,2021-05-03,E2_E3,6.48
Alna,2021-06-08,doc,3.4
Alna,2021-06-08,a250,0.1
Alna,2021-06-08,a254,0.1
Alna,2021-06-08,a365,0.02
Alna,2021-06-08,SUVA_254,2.82
Alna,2021-06-08,E2_E3,5.52
Alna,2021-07-05,doc,8.7
Alna,2021-07-05,a250,0.24
Alna,2021-07-05,a254,0.23
Alna,2021-07-05,a365,0.03
Alna,2021-07-05,SUVA_254,2.6
Alna,2021-07-05,E2_E3,7.49
Alna,2021-08-02,doc,3.9
Alna,2021-08-02,a250,0.12
Alna,2021-08-02,a254,0.12
Alna,2021-08-02,a365,0.02
Alna,2021-08-02,SUVA_254,3.03
Alna,2021-08-02,E2_E3,6.08
Alna,2021-09-06,doc,3.1
Alna,2021-09-06,a250,0.08
Alna,2021-09-06,a254,0.08
Alna,2021-09-06,a365,0.01
Alna,2021-09-06,SUVA_254,2.48
Alna,2021-09-06,E2_E3,6.68
Alna,2021-10-05,doc,6.5
Alna,2021-10-05,a250,0.23
Alna,2021-10-05,a254,0.22
Alna,2021-10-05,a365,0.04
Alna,2021-10-05,SUVA_254,3.35
Alna,2021-10-05,E2_E3,5.27
Alna,2021-11-02,doc,6.1
Alna,2021-11-02,a250,0.21
Alna,2021-11-02,a254,0.2
Alna,2021-11-02,a365,0.04
Alna,2021-11-02,SUVA_254,3.25
Alna,2021-11-02,E2_E3,5.4
Alna,2021-12-06,doc,3.4
Alna,2021-12-06,a250,0.09
Alna,2021-12-06,a254,0.09
Alna,2021-12-06,a365,0.01
Alna,2021-12-06,SUVA_254,2.65
Alna,2021-12-06,E2_E3,6.43
Alna,2022-01-03,doc,1.5
Alna,2022-01-03,a250,0.1
Alna,2022-01-03,a254,0.1
Alna,2022-01-03,a365,0.02
Alna,2022-01-03,SUVA_254,6.45
Alna,2022-01-03,E2_E3,5.89
Alna,2022-02-07,doc,2.9
Alna,2022-03-07,doc,2.9
Alna,2022-03-07,a250,0.11
Alna,2022-03-07,a254,0.1
Alna,2022-03-07,a365,0.02
Alna,2022-03-07,SUVA_254,3.51
Alna,2022-03-07,E2_E3,5.77
Alna,2022-04-04,doc,13.2
Alna,2022-04-04,a250,0.25
Alna,2022-04-04,a254,0.24
Alna,2022-04-04,a365,0.03
Alna,2022-04-04,SUVA_254,1.79
Alna,2022-04-04,E2_E3,7.99
Alna,2022-05-02,doc,3
Alna,2022-05-02,a250,0.07
Alna,2022-05-02,a254,0.07
Alna,2022-05-02,a365,0.01
Alna,2022-05-02,SUVA_254,2.35
Alna,2022-05-02,E2_E3,6.73
Alna,2022-06-07,doc,3.6
Alna,2022-06-07,a250,0.08
Alna,2022-06-07,a254,0.08
Alna,2022-06-07,a365,0.01
Alna,2022-06-07,SUVA_254,2.2
Alna,2022-06-07,E2_E3,6.53
Alna,2022-07-04,doc,4.5
Alna,2022-07-04,a250,0.13
Alna,2022-07-04,a254,0.13
Alna,2022-07-04,a365,0.02
Alna,2022-07-04,SUVA_254,2.84
Alna,2022-07-04,E2_E3,5.76
Alna,2022-08-01,doc,4.8
Alna,2022-08-01,a250,0.15
Alna,2022-08-01,a254,0.14
Alna,2022-08-01,a365,0.02
Alna,2022-08-01,SUVA_254,2.99
Alna,2022-08-01,E2_E3,6.62
Alna,2022-09-05,doc,3.7
Alna,2022-09-05,a250,0.11
Alna,2022-09-05,a254,0.1
Alna,2022-09-05,a365,0.02
Alna,2022-09-05,SUVA_254,2.83
Alna,2022-09-05,E2_E3,6.59
Alna,2022-10-03,doc,3.6
Alna,2022-10-03,a250,0.11
Alna,2022-10-03,a254,0.1
Alna,2022-10-03,a365,0.02
Alna,2022-10-03,SUVA_254,2.84
Alna,2022-10-03,E2_E3,6
Alna,2022-11-07,doc,4.9
Alna,2022-11-07,a250,0.17
Alna,2022-11-07,a254,0.17
Alna,2022-11-07,a365,0.03
Alna,2022-11-07,SUVA_254,3.37
Alna,2022-11-07,E2_E3,5.17
Alna,2022-12-05,doc,4.1
Alna,2022-12-05,a250,0.15
Alna,2022-12-05,a254,0.14
Alna,2022-12-05,a365,0.03
Alna,2022-12-05,SUVA_254,3.5
Alna,2022-12-05,E2_E3,5.4
Alna,2022-01-03,doc,1.5
Alna,2022-01-03,a250,0.1
Alna,2022-01-03,a254,0.1
Alna,2022-01-03,a365,0.02
Alna,2022-01-03,SUVA_254,6.45
Alna,2022-01-03,E2_E3,5.89
Alna,2022-02-07,doc,2.9
Alna,2022-03-07,doc,2.9
Alna,2022-03-07,a250,0.11
Alna,2022-03-07,a254,0.1
Alna,2022-03-07,a365,0.02
Alna,2022-03-07,SUVA_254,3.51
Alna,2022-03-07,E2_E3,5.77
Alna,2022-04-04,doc,13.2
Alna,2022-04-04,a250,0.25
Alna,2022-04-04,a254,0.24
Alna,2022-04-04,a365,0.03
Alna,2022-04-04,SUVA_254,1.79
Alna,2022-04-04,E2_E3,7.99
Alna,2022-05-02,doc,3
Alna,2022-05-02,a250,0.07
Alna,2022-05-02,a254,0.07
Alna,2022-05-02,a365,0.01
Alna,2022-05-02,SUVA_254,2.35
Alna,2022-05-02,E2_E3,6.73
Alna,2022-06-07,doc,3.6
Alna,2022-06-07,a250,0.08
Alna,2022-06-07,a254,0.08
Alna,2022-06-07,a365,0.01
Alna,2022-06-07,SUVA_254,2.2
Alna,2022-06-07,E2_E3,6.53
Alna,2022-07-04,doc,4.5
Alna,2022-07-04,a250,0.13
Alna,2022-07-04,a254,0.13
Alna,2022-07-04,a365,0.02
Alna,2022-07-04,SUVA_254,2.84
Alna,2022-07-04,E2_E3,5.76
Alna,2022-08-01,doc,4.8
Alna,2022-08-01,a250,0.15
Alna,2022-08-01,a254,0.14
Alna,2022-08-01,a365,0.02
Alna,2022-08-01,SUVA_254,2.99
Alna,2022-08-01,E2_E3,6.62
Alna,2022-09-05,doc,3.7
Alna,2022-09-05,a250,0.11
Alna,2022-09-05,a254,0.1
Alna,2022-09-05,a365,0.02
Alna,2022-09-05,SUVA_254,2.83
Alna,2022-09-05,E2_E3,6.59
Alna,2022-10-03,doc,3.6
Alna,2022-10-03,a250,0.11
Alna,2022-10-03,a254,0.1
Alna,2022-10-03,a365,0.02
Alna,2022-10-03,SUVA_254,2.84
Alna,2022-10-03,E2_E3,6
Alna,2022-11-07,doc,4.9
Alna,2022-11-07,a250,0.17
Alna,2022-11-07,a254,0.17
Alna,2022-11-07,a365,0.03
Alna,2022-11-07,SUVA_254,3.37
Alna,2022-11-07,E2_E3,5.17
Alna,2022-12-05,doc,4.1
Alna,2022-12-05,a250,0.15
Alna,2022-12-05,a254,0.14
Alna,2022-12-05,a365,0.03
Alna,2022-12-05,SUVA_254,3.5
Alna,2022-12-05,E2_E3,5.4
Altaelva,2017-01-23,doc,3.5
Altaelva,2017-01-23,a250,0.13
Altaelva,2017-01-23,a254,0.13
Altaelva,2017-01-23,a365,0.03
Altaelva,2017-01-23,SUVA_254,3.7
Altaelva,2017-01-23,E2_E3,4.88
Altaelva,2017-04-03,doc,3.3
Altaelva,2017-04-03,a250,0.13
Altaelva,2017-04-03,a254,0.12
Altaelva,2017-04-03,a365,0.03
Altaelva,2017-04-03,SUVA_254,3.71
Altaelva,2017-04-03,E2_E3,4.87
Altaelva,2017-05-07,doc,2.8
Altaelva,2017-05-07,a250,0.1
Altaelva,2017-05-07,a254,0.09
Altaelva,2017-05-07,a365,0.02
Altaelva,2017-05-07,SUVA_254,3.38
Altaelva,2017-05-07,E2_E3,5.2
Altaelva,2017-06-06,doc,3.7
Altaelva,2017-06-06,a250,0.15
Altaelva,2017-06-06,a254,0.14
Altaelva,2017-06-06,a365,0.03
Altaelva,2017-06-06,SUVA_254,3.9
Altaelva,2017-06-06,E2_E3,4.56
Altaelva,2017-07-09,doc,3
Altaelva,2017-07-09,a250,0.12
Altaelva,2017-07-09,a254,0.12
Altaelva,2017-07-09,a365,0.02
Altaelva,2017-07-09,SUVA_254,3.95
Altaelva,2017-07-09,E2_E3,5.03
Altaelva,2017-08-14,doc,3.8
Altaelva,2017-08-14,a250,0.15
Altaelva,2017-08-14,a254,0.14
Altaelva,2017-08-14,a365,0.03
Altaelva,2017-08-14,SUVA_254,3.77
Altaelva,2017-08-14,E2_E3,4.93
Altaelva,2017-09-03,doc,3.8
Altaelva,2017-09-03,a250,0.15
Altaelva,2017-09-03,a254,0.14
Altaelva,2017-09-03,a365,0.03
Altaelva,2017-09-03,SUVA_254,3.75
Altaelva,2017-09-03,E2_E3,4.98
Altaelva,2017-10-01,doc,3.4
Altaelva,2017-10-01,a250,0.14
Altaelva,2017-10-01,a254,0.13
Altaelva,2017-10-01,a365,0.03
Altaelva,2017-10-01,SUVA_254,3.91
Altaelva,2017-10-01,E2_E3,5.06
Altaelva,2017-10-30,doc,3.3
Altaelva,2017-10-30,a250,0.13
Altaelva,2017-10-30,a254,0.13
Altaelva,2017-10-30,a365,0.03
Altaelva,2017-10-30,SUVA_254,3.8
Altaelva,2017-10-30,E2_E3,4.99
Altaelva,2017-12-05,doc,3.1
Altaelva,2017-12-05,a250,0.12
Altaelva,2017-12-05,a254,0.11
Altaelva,2017-12-05,a365,0.02
Altaelva,2017-12-05,SUVA_254,3.7
Altaelva,2017-12-05,E2_E3,4.94
Altaelva,2018-01-02,doc,2.9
Altaelva,2018-01-02,a250,0.12
Altaelva,2018-01-02,a254,0.12
Altaelva,2018-01-02,a365,0.03
Altaelva,2018-01-02,SUVA_254,3.99
Altaelva,2018-01-02,E2_E3,4.64
Altaelva,2018-02-06,doc,2.8
Altaelva,2018-02-06,a250,0.12
Altaelva,2018-02-06,a254,0.11
Altaelva,2018-02-06,a365,0.02
Altaelva,2018-02-06,SUVA_254,4
Altaelva,2018-02-06,E2_E3,5
Altaelva,2018-03-05,doc,2.8
Altaelva,2018-03-05,a250,0.11
Altaelva,2018-03-05,a254,0.11
Altaelva,2018-03-05,a365,0.02
Altaelva,2018-03-05,SUVA_254,3.86
Altaelva,2018-03-05,E2_E3,4.99
Altaelva,2018-04-03,doc,2.7
Altaelva,2018-04-03,a250,0.11
Altaelva,2018-04-03,a254,0.1
Altaelva,2018-04-03,a365,0.02
Altaelva,2018-04-03,SUVA_254,3.83
Altaelva,2018-04-03,E2_E3,5.11
Altaelva,2018-05-08,doc,3.1
Altaelva,2018-05-08,a250,0.12
Altaelva,2018-05-08,a254,0.11
Altaelva,2018-05-08,a365,0.02
Altaelva,2018-05-08,SUVA_254,3.67
Altaelva,2018-05-08,E2_E3,4.85
Altaelva,2018-06-04,doc,3.2
Altaelva,2018-06-04,a250,0.14
Altaelva,2018-06-04,a254,0.13
Altaelva,2018-06-04,a365,0.03
Altaelva,2018-06-04,SUVA_254,4.16
Altaelva,2018-06-04,E2_E3,4.69
Altaelva,2018-07-02,doc,3
Altaelva,2018-07-02,a250,0.13
Altaelva,2018-07-02,a254,0.13
Altaelva,2018-07-02,a365,0.03
Altaelva,2018-07-02,SUVA_254,4.19
Altaelva,2018-07-02,E2_E3,4.86
Altaelva,2018-08-08,doc,3
Altaelva,2018-08-08,a250,0.12
Altaelva,2018-08-08,a254,0.11
Altaelva,2018-08-08,a365,0.02
Altaelva,2018-08-08,SUVA_254,3.8
Altaelva,2018-08-08,E2_E3,5.22
Altaelva,2018-09-03,doc,3.18
Altaelva,2018-09-03,a250,0.12
Altaelva,2018-09-03,a254,0.12
Altaelva,2018-09-03,a365,0.02
Altaelva,2018-09-03,SUVA_254,3.63
Altaelva,2018-09-03,E2_E3,5.37
Altaelva,2018-10-03,doc,3.1
Altaelva,2018-10-03,a250,0.12
Altaelva,2018-10-03,a254,0.12
Altaelva,2018-10-03,a365,0.02
Altaelva,2018-10-03,SUVA_254,3.77
Altaelva,2018-10-03,E2_E3,5.4
Altaelva,2018-11-06,doc,2.8
Altaelva,2018-11-06,a250,0.11
Altaelva,2018-11-06,a254,0.1
Altaelva,2018-11-06,a365,0.02
Altaelva,2018-11-06,SUVA_254,3.69
Altaelva,2018-11-06,E2_E3,5.46
Altaelva,2018-12-06,doc,2.7
Altaelva,2018-12-06,a250,0.1
Altaelva,2018-12-06,a254,0.1
Altaelva,2018-12-06,a365,0.02
Altaelva,2018-12-06,SUVA_254,3.68
Altaelva,2018-12-06,E2_E3,5.39
Altaelva,2019-01-07,doc,2.6
Altaelva,2019-01-07,a250,0.1
Altaelva,2019-01-07,a254,0.09
Altaelva,2019-01-07,a365,0.02
Altaelva,2019-01-07,SUVA_254,3.61
Altaelva,2019-01-07,E2_E3,5.36
Altaelva,2019-02-03,doc,2.6
Altaelva,2019-02-03,a250,0.09
Altaelva,2019-02-03,a254,0.09
Altaelva,2019-02-03,a365,0.02
Altaelva,2019-02-03,SUVA_254,3.53
Altaelva,2019-02-03,E2_E3,5.39
Altaelva,2019-03-04,doc,2.5
Altaelva,2019-03-04,a250,0.09
Altaelva,2019-03-04,a254,0.09
Altaelva,2019-03-04,a365,0.02
Altaelva,2019-03-04,SUVA_254,3.57
Altaelva,2019-03-04,E2_E3,5.39
Altaelva,2019-04-01,doc,2.3
Altaelva,2019-04-01,a250,0.08
Altaelva,2019-04-01,a254,0.08
Altaelva,2019-04-01,a365,0.02
Altaelva,2019-04-01,SUVA_254,3.44
Altaelva,2019-04-01,E2_E3,5.39
Altaelva,2019-05-06,doc,2.4
Altaelva,2019-05-06,a250,0.1
Altaelva,2019-05-06,a254,0.09
Altaelva,2019-05-06,a365,0.02
Altaelva,2019-05-06,SUVA_254,3.92
Altaelva,2019-05-06,E2_E3,5.17
Altaelva,2019-06-03,doc,3.1
Altaelva,2019-06-03,a250,0.1
Altaelva,2019-06-03,a254,0.1
Altaelva,2019-06-03,a365,0.02
Altaelva,2019-06-03,SUVA_254,3.28
Altaelva,2019-06-03,E2_E3,4.76
Altaelva,2019-07-09,doc,3.2
Altaelva,2019-07-09,a250,0.13
Altaelva,2019-07-09,a254,0.13
Altaelva,2019-07-09,a365,0.03
Altaelva,2019-07-09,SUVA_254,4.04
Altaelva,2019-07-09,E2_E3,4.99
Altaelva,2019-08-06,doc,3
Altaelva,2019-08-06,a250,0.12
Altaelva,2019-08-06,a254,0.12
Altaelva,2019-08-06,a365,0.02
Altaelva,2019-08-06,SUVA_254,3.95
Altaelva,2019-08-06,E2_E3,5.08
Altaelva,2019-09-03,doc,3.5
Altaelva,2019-09-03,a250,0.13
Altaelva,2019-09-03,a254,0.13
Altaelva,2019-09-03,a365,0.03
Altaelva,2019-09-03,SUVA_254,3.75
Altaelva,2019-09-03,E2_E3,5.09
Altaelva,2019-10-06,doc,3.2
Altaelva,2019-10-06,a250,0.11
Altaelva,2019-10-06,a254,0.11
Altaelva,2019-10-06,a365,0.02
Altaelva,2019-10-06,SUVA_254,3.45
Altaelva,2019-10-06,E2_E3,5.42
Altaelva,2019-11-04,doc,2.6
Altaelva,2019-11-04,a250,0.1
Altaelva,2019-11-04,a254,0.1
Altaelva,2019-11-04,a365,0.02
Altaelva,2019-11-04,SUVA_254,3.73
Altaelva,2019-11-04,E2_E3,5.4
Altaelva,2019-12-03,doc,2.4
Altaelva,2019-12-03,a250,0.08
Altaelva,2019-12-03,a254,0.08
Altaelva,2019-12-03,a365,0.02
Altaelva,2019-12-03,SUVA_254,3.37
Altaelva,2019-12-03,E2_E3,5.34
Altaelva,2020-01-07,doc,2.8
Altaelva,2020-01-07,a250,0.11
Altaelva,2020-01-07,a254,0.1
Altaelva,2020-01-07,a365,0.02
Altaelva,2020-01-07,SUVA_254,3.74
Altaelva,2020-01-07,E2_E3,5.21
Altaelva,2020-02-05,doc,2.6
Altaelva,2020-02-05,a250,0.09
Altaelva,2020-02-05,a254,0.09
Altaelva,2020-02-05,a365,0.02
Altaelva,2020-02-05,SUVA_254,3.38
