"StationName","SampleDate","DOC","TOC"
"1238","Otra","05.09.2022 10:35",2,NA
"1239","Otra","03.10.2022 13:15",5,NA
"1240","Otra","07.11.2022 11:55",5.6,NA
"1241","Otra","05.12.2022 10:35",4.4,NA
"1242","Numedalslågen","09.01.2022 16:00",2.8,NA
"1243","Numedalslågen","07.02.2022 10:00",2.5,NA
"1244","Numedalslågen","07.03.2022 09:30",2.2,NA
"1245","Numedalslågen","04.04.2022 10:00",4,NA
"1246","Numedalslågen","02.05.2022 10:00",4.6,NA
"1247","Numedalslågen","07.06.2022 09:30",3,NA
"1248","Numedalslågen","04.07.2022 09:00",2.2,NA
"1249","Numedalslågen","01.08.2022 09:00",1.9,NA
"1250","Numedalslågen","06.09.2022 09:00",1.8,NA
"1251","Numedalslågen","03.10.2022 09:30",8.9,NA
"1252","Numedalslågen","07.11.2022 15:00",8.8,NA
"1253","Numedalslågen","05.12.2022 14:00",5.6,NA
"1254","Glomma ved Sarpsfoss","10.01.2022 14:30",2.9,NA
"1255","Glomma ved Sarpsfoss","07.02.2022 14:30",3.4,NA
"1256","Glomma ved Sarpsfoss","07.03.2022 14:15",3.8,NA
"1257","Glomma ved Sarpsfoss","04.04.2022 13:45",3.6,NA
"1258","Glomma ved Sarpsfoss","02.05.2022 15:20",4.7,NA
"1259","Glomma ved Sarpsfoss","16.05.2022 13:15",4.7,NA
"1260","Glomma ved Sarpsfoss","30.05.2022 11:10",4,NA
"1261","Glomma ved Sarpsfoss","06.06.2022 05:45",3.3,NA
"1262","Glomma ved Sarpsfoss","20.06.2022 12:25",2.9,NA
"1263","Glomma ved Sarpsfoss","27.06.2022 11:50",2.6,NA
"1264","Glomma ved Sarpsfoss","04.07.2022 07:00",2.6,NA
"1265","Glomma ved Sarpsfoss","01.08.2022 08:50",2.8,NA
"1266","Glomma ved Sarpsfoss","06.09.2022 05:40",3.6,NA
"1267","Glomma ved Sarpsfoss","04.10.2022 05:50",3.2,NA
"1268","Glomma ved Sarpsfoss","07.11.2022 06:20",4.8,NA
"1269","Glomma ved Sarpsfoss","06.12.2022 07:00",4.4,NA
"1270","Orkla","10.01.2022 14:30",2,NA
"1271","Orkla","07.02.2022 13:45",2.4,NA
"1272","Orkla","07.03.2022 14:30",2.1,NA
"1273","Orkla","04.04.2022 11:00",2.4,NA
"1274","Orkla","02.05.2022 10:30",3.8,NA
"1275","Orkla","07.06.2022 12:10",2.5,NA
"1276","Orkla","04.07.2022 08:40",4.9,NA
"1277","Orkla","01.08.2022 13:40",2.4,NA
"1278","Orkla","05.09.2022 10:00",1.8,NA
"1279","Orkla","03.10.2022 09:30",2.7,NA
"1280","Orkla","07.11.2022 11:10",2.8,NA
"1281","Orkla","05.12.2022 10:30",1.8,NA
"1282","Altaelva","10.01.2022 11:00",2.8,NA
"1283","Altaelva","07.02.2022 10:35",3,NA
"1284","Altaelva","11.03.2022 10:45",2.7,NA
"1285","Altaelva","04.04.2022 07:30",2.7,NA
"1286","Altaelva","02.05.2022 12:20",2.6,NA
"1287","Altaelva","07.06.2022 08:50",3.5,NA
"1288","Altaelva","04.07.2022 10:35",3,NA
"1289","Altaelva","08.08.2022 09:45",3.6,NA
"1290","Altaelva","05.09.2022 07:30",3.6,NA
"1291","Altaelva","03.10.2022 07:30",3.4,NA
"1292","Altaelva","07.11.2022 08:40",3.3,NA
"1293","Altaelva","05.12.2022 11:45",2.9,NA
"1294","Vefsna","11.01.2022 10:00",1.3,NA
"1295","Vefsna","07.02.2022 13:30",1.6,NA
"1296","Vefsna","07.03.2022 11:30",1.5,NA
"1297","Vefsna","04.04.2022 11:00",1.6,NA
"1298","Vefsna","02.05.2022 14:00",2.8,NA
"1299","Vefsna","07.06.2022 08:25",1.3,NA
"1300","Vefsna","04.07.2022 14:30",0.93,NA
"1301","Vefsna","02.08.2022 10:30",1.3,NA
"1302","Vefsna","05.09.2022 11:00",1.2,NA
"1303","Vefsna","03.10.2022 13:00",1,NA
"1304","Vefsna","07.11.2022 13:00",1.9,NA
"1305","Vefsna","05.12.2022 11:00",3.7,NA
"1306","Orreelva","04.01.2022 10:35",4.9,NA
"1307","Orreelva","07.02.2022 12:05",4.7,NA
"1308","Orreelva","07.03.2022 12:30",4.9,NA
"1309","Orreelva","04.04.2022 11:40",6,NA
"1310","Orreelva","02.05.2022 09:30",4.7,NA
"1311","Orreelva","07.06.2022 09:15",5.2,NA
"1312","Orreelva","04.07.2022 09:05",5.7,NA
"1313","Orreelva","02.08.2022 09:10",8,NA
"1314","Orreelva","05.09.2022 10:00",5,NA
"1315","Orreelva","03.10.2022 12:00",6.9,NA
"1316","Orreelva","07.11.2022 09:40",6.1,NA
"1317","Orreelva","05.12.2022 10:45",6.2,NA
"1318","Nidelva(Tr.heim)","10.01.2022 11:15",2.5,NA
"1319","Nidelva(Tr.heim)","07.02.2022 11:50",2.6,NA
"1320","Nidelva(Tr.heim)","07.03.2022 12:50",2.5,NA
"1321","Nidelva(Tr.heim)","04.04.2022 09:10",2.5,NA
"1322","Nidelva(Tr.heim)","02.05.2022 09:15",2.9,NA
"1323","Nidelva(Tr.heim)","07.06.2022 08:15",2.5,NA
"1324","Nidelva(Tr.heim)","04.07.2022 09:30",2.6,NA
"1325","Nidelva(Tr.heim)","01.08.2022 10:25",2.7,NA
"1326","Nidelva(Tr.heim)","05.09.2022 10:50",2.5,NA
"1327","Nidelva(Tr.heim)","05.10.2022 08:30",2.6,NA
"1328","Nidelva(Tr.heim)","07.11.2022 11:05",2.5,NA
"1329","Nidelva(Tr.heim)","05.12.2022 09:35",2.5,NA
"1330","Pasvikelva","09.01.2022 12:00",2.8,NA
"1331","Pasvikelva","06.02.2022 12:00",3,NA
"1332","Pasvikelva","08.03.2022 08:30",2.6,NA
"1333","Pasvikelva","03.04.2022 13:30",2.7,NA
"1334","Pasvikelva","01.05.2022 06:15",3.1,NA
"1335","Pasvikelva","03.06.2022 07:15",3.7,NA
"1336","Pasvikelva","26.06.2022 09:00",3.5,NA
"1337","Pasvikelva","01.08.2022 07:45",3.2,NA
"1338","Pasvikelva","05.09.2022 13:15",3.2,NA
"1339","Pasvikelva","02.10.2022 14:30",3.2,NA
"1340","Pasvikelva","07.11.2022 12:00",3.6,NA
"1341","Pasvikelva","04.12.2022 14:00",3.1,NA
"1342","Tanaelva","10.01.2022 11:50",1.9,NA
"1343","Tanaelva","07.02.2022 13:30",1.7,NA
"1344","Tanaelva","07.03.2022 12:00",1.5,NA
"1345","Tanaelva","04.04.2022 12:15",1.6,NA
"1346","Tanaelva","07.06.2022 13:30",3.5,NA
"1347","Tanaelva","01.07.2022 12:30",2.4,NA
"1348","Tanaelva","15.08.2022 11:00",4.3,NA
"1349","Tanaelva","12.09.2022 11:30",2.9,NA
"1350","Tanaelva","03.10.2022 09:30",3.3,NA
"1351","Tanaelva","08.11.2022 13:15",2.8,NA
"1352","Vosso(Bolstadelvi)","10.01.2022 12:40",1.3,NA
"1353","Vosso(Bolstadelvi)","07.02.2022 12:05",1.3,NA
"1354","Vosso(Bolstadelvi)","07.03.2022 12:35",0.9,NA
"1355","Vosso(Bolstadelvi)","04.04.2022 16:15",0.96,NA
"1356","Vosso(Bolstadelvi)","03.05.2022 14:15",1.1,NA
"1357","Vosso(Bolstadelvi)","07.06.2022 12:40",1.1,NA
"1358","Vosso(Bolstadelvi)","04.07.2022 12:15",1.1,NA
"1359","Vosso(Bolstadelvi)","01.08.2022 14:24",0.88,NA
"1360","Vosso(Bolstadelvi)","05.09.2022 13:10",1.2,NA
"1361","Vosso(Bolstadelvi)","03.10.2022 14:00",1,NA
"1362","Vosso(Bolstadelvi)","07.11.2022 14:00",1.6,NA
"1363","Vosso(Bolstadelvi)","05.12.2022 14:40",1.3,NA
"1364","Driva","10.01.2022 11:30",0.99,NA
"1365","Driva","07.02.2022 11:30",1.1,NA
"1366","Driva","07.03.2022 12:00",1.1,NA
"1367","Driva","04.04.2022 11:00",1.5,NA
"1368","Driva","02.05.2022 22:30",1.9,NA
"1369","Driva","07.06.2022 11:00",1.3,NA
"1370","Driva","04.07.2022 15:00",1,NA
"1371","Driva","01.08.2022 11:00",0.86,NA
"1372","Driva","05.09.2022 11:30",0.62,NA
"1373","Driva","03.10.2022 15:00",1,NA
"1374","Driva","07.11.2022 15:00",0.87,NA
"1375","Driva","05.12.2022 11:00",1,NA
"1376","Bjerkreimselva","04.01.2022 17:00",1.4,NA
"1377","Bjerkreimselva","07.02.2022 16:00",1.5,NA
"1378","Bjerkreimselva","08.03.2022 17:00",1.3,NA
"1379","Bjerkreimselva","05.04.2022 09:15",1.5,NA
"1380","Bjerkreimselva","02.05.2022 15:30",1.4,NA
"1381","Bjerkreimselva","07.06.2022 18:00",1.4,NA
"1382","Bjerkreimselva","04.07.2022 11:20",1.5,NA
"1383","Bjerkreimselva","02.08.2022 18:00",1.8,NA
"1384","Bjerkreimselva","05.09.2022 13:15",1.6,NA
"1385","Bjerkreimselva","04.10.2022 14:30",1.9,NA
"1386","Bjerkreimselva","07.11.2022 13:00",2.1,NA
"1387","Bjerkreimselva","05.12.2022 10:00",1.7,NA
"1388","Vikedalselva","10.01.2022 10:30",1,NA
"1389","Vikedalselva","07.02.2022 13:30",1.2,NA
"1390","Vikedalselva","07.03.2022 09:15",0.88,NA
"1391","Vikedalselva","04.04.2022 08:30",1.6,NA
"1392","Vikedalselva","02.05.2022 10:00",1,NA
"1393","Vikedalselva","07.06.2022 11:40",1.1,NA
"1394","Vikedalselva","04.07.2022 09:45",2.1,NA
"1395","Vikedalselva","08.08.2022 09:40",2.4,NA
"1396","Vikedalselva","05.09.2022 08:30",1.6,NA
"1397","Vikedalselva","03.10.2022 09:00",2.3,NA
"1398","Vikedalselva","07.11.2022 08:45",1.8,NA
"1399","Vikedalselva","05.12.2022 09:30",1.1,NA
"1400","Nausta","10.01.2022 16:40",1.4,NA
"1401","Nausta","07.02.2022 10:20",1.1,NA
"1402","Nausta","02.03.2022 11:30",1.4,NA
"1403","Nausta","05.04.2022 09:40",1.2,NA
"1404","Nausta","03.05.2022 09:45",1.6,NA
"1405","Nausta","07.06.2022 09:00",1.1,NA
"1406","Nausta","05.07.2022 09:15",1.7,NA
"1407","Nausta","02.08.2022 10:45",2,NA
"1408","Nausta","07.09.2022 09:40",1.5,NA
"1409","Nausta","04.10.2022 07:10",2.7,NA
"1410","Nausta","02.11.2022 09:00",2.8,NA
"1411","Nausta","06.12.2022 10:50",1.3,NA
"1412","Vegårdselva","09.01.2022 15:00",5.6,NA
"1413","Vegårdselva","07.02.2022 13:20",5.7,NA
"1414","Vegårdselva","07.03.2022 13:00",6,NA
"1415","Vegårdselva","04.04.2022 09:15",5.7,NA
"1416","Vegårdselva","03.05.2022 15:30",4.8,NA
"1417","Vegårdselva","07.06.2022 09:00",4.4,NA
"1418","Vegårdselva","05.07.2022 08:00",4,NA
"1419","Vegårdselva","05.09.2022 08:30",5.1,NA
"1420","Vegårdselva","04.10.2022 07:40",7.7,NA
"1421","Vegårdselva","07.11.2022 08:35",7.8,NA
"1422","Vegårdselva","06.12.2022 08:30",5.8,NA
"1423","Alna","03.01.2022 12:00",1.5,NA
"1424","Alna","07.02.2022 00:00",2.9,NA
"1425","Alna","07.03.2022 11:00",2.9,NA
"1426","Alna","04.04.2022 14:30",13.2,NA
"1427","Alna","02.05.2022 11:30",3,NA
"1428","Alna","07.06.2022 11:00",3.6,NA
"1429","Alna","04.07.2022 11:30",4.5,NA
"1430","Alna","01.08.2022 12:50",4.8,NA
"1431","Alna","05.09.2022 10:30",3.7,NA
"1432","Alna","03.10.2022 11:00",3.6,NA
"1433","Alna","07.11.2022 10:20",4.9,NA
"1434","Alna","05.12.2022 11:00",4.1,NA
"1435","Målselva v/gml E6-brua","11.01.2022 10:00",1.1,NA
"1436","Målselva v/gml E6-brua","07.02.2022 11:00",1.3,NA
"1437","Målselva v/gml E6-brua","07.03.2022 11:00",1.9,NA
"1438","Målselva v/gml E6-brua","04.04.2022 11:00",2.4,NA
"1439","Målselva v/gml E6-brua","02.05.2022 11:00",1.4,NA
"1440","Målselva v/gml E6-brua","07.06.2022 08:30",1.2,NA
"1441","Målselva v/gml E6-brua","04.07.2022 08:00",0.66,NA
"1442","Målselva v/gml E6-brua","01.08.2022 07:30",1.1,NA
"1443","Målselva v/gml E6-brua","05.09.2022 08:00",0.92,NA
"1444","Målselva v/gml E6-brua","03.10.2022 08:00",0.87,NA
"1445","Målselva v/gml E6-brua","07.11.2022 08:00",1.3,NA
"1446","Målselva v/gml E6-brua","05.12.2022 09:30",0.9,NA
