ProjectId	ProjectName	StationId	StationCode	StationName	SampleDate	DOC	DOC	TOC
12564	Elveoverv†kings hovedelver 2021-25	40387	ROGEVIK	Vikedalselva	07.12.2020 09:15		1.2	1.3
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	31.01.2017 09:35		1.3	1.2
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	06.02.2017 14:10			1.3
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	13.03.2017 11:00			2.2
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	04.04.2017 07:30		1.6	1.6
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	09.05.2017 08:00		1.5	1.5
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	13.06.2017 11:00		1.4	1.4
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	03.07.2017 11:50		2.4	2.4
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	15.08.2017 08:30		2.6	2.6
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	19.09.2017 08:50		2	2
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	04.10.2017 06:30		4	4
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	06.11.2017 14:00		2	2
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	12.12.2017 11:00		1.3	1.3
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	09.01.2018 10:30		1.2	1.2
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	08.02.2018 11:00		1.3	1.3
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	01.03.2018 10:10		1.4	1.4
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	09.04.2018 10:15		2.4	2.5
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	07.05.2018 11:00		1.5	1.5
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	05.06.2018 08:45		0.66	0.76
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	03.07.2018 09:05		0.99	1.1
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	06.08.2018 08:40		3.1	3.1
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	11.09.2018 12:30		4.9	5
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	02.10.2018 06:40		1.7	1.7
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	13.11.2018 13:30		1.5	1.7
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	04.12.2018 09:30		2.1	2.2
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	07.01.2019 17:50		1.3	1.3
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	05.02.2019 10:40		1	1.1
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	04.03.2019 11:30		1.6	1.6
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	03.04.2019 08:55		1.1	1.2
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	13.05.2019 09:40		1.2	1.3
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	04.06.2019 10:40		2.6	2.6
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	01.07.2019 10:05		4.7	4.8
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	29.08.2019 08:00		5.1	5.4
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	10.09.2019 18:15		2.5	2.5
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	07.10.2019 00:00			
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	07.10.2019 12:00		1.4	1.5
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	05.11.2019 09:30		1.6	1.6
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	09.12.2019 16:00		2.5	2.5
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	08.01.2020 14:20		1.2	1.3
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	11.02.2020 11:00		1.5	1.5
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	10.03.2020 09:30		1.5	1.5
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	23.04.2020 12:00		1.4	1.4
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	06.05.2020 13:30		2.5	2.5
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	08.06.2020 13:00		1.1	1.3
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	06.07.2020 10:00		1.2	1.3
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	12.08.2020 10:00		1.5	1.6
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	08.09.2020 10:40	2.9		4.2
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	01.10.2020 11:00	2.6		2.5
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	16.11.2020 12:00		3.1	3.1
12564	Elveoverv†kings hovedelver 2021-25	40391	SFJENAU	Nausta	02.12.2020 11:30		1.4	1.4
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	25.01.2017 00:00		6.3	6.7
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	06.02.2017 10:20		5.9	6
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	08.03.2017 07:20		5.8	5.8
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	04.04.2017 06:45		5.6	5.8
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	02.05.2017 18:30		5.5	5.8
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	12.06.2017 06:25		7.1	7.3
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	03.07.2017 09:20		5.5	5.5
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	07.08.2017 06:00		5.6	5.7
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	04.09.2017 10:10		6.4	6.2
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	03.10.2017 06:55		8.8	9.1
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	25.10.2017 14:00		8.2	8.6
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	06.11.2017 09:50		6.7	6.7
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	05.12.2017 08:10		6.5	6.5
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	02.01.2018 11:10		6.5	6.5
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	07.02.2018 00:00			
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	07.02.2018 15:10		5.6	5.7
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	05.03.2018 12:15		5.3	5.3
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	03.04.2018 10:45		5.3	5.4
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	02.05.2018 00:00			
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	02.05.2018 12:00		4.8	4.9
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	04.06.2018 07:10		4.3	4.8
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	03.07.2018 12:50		4.1	4.3
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	06.08.2018 00:00			
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	06.08.2018 10:50		4.1	4.2
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	06.08.2018 11:10			
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	03.09.2018 08:45		4.1	4.1
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	01.10.2018 00:00			
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	01.10.2018 10:15		6.5	6.5
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	05.11.2018 08:50		5	5.2
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	03.12.2018 10:30		6.2	6.3
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	07.01.2019 10:45		5.8	5.8
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	05.02.2019 12:20		5.8	5.7
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	04.03.2019 10:10		5.8	5.7
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	01.04.2019 10:45		5.4	5.6
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	08.05.2019 18:55		4.5	4.7
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	27.05.2019 13:20		5.4	5.4
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	01.07.2019 13:10		5.2	5.6
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	05.08.2019 09:30		4.8	4.8
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	02.09.2019 07:50		6.3	6.6
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	07.10.2019 10:00		7.6	7.8
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	04.11.2019 11:30		6.5	6.6
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	02.12.2019 12:00		6.9	7.1
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	06.01.2020 15:00		6	6
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	03.02.2020 11:15		5.8	5.9
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	02.03.2020 10:45		5.4	5.5
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	13.04.2020 19:00		4.6	4.7
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	04.05.2020 11:15		4.7	4.7
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	02.06.2020 09:10		5.1	5.4
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	06.07.2020 11:00		5.2	5.3
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	17.08.2020 10:30	5.3		5.5
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	07.09.2020 13:00	4.3		5
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	05.10.2020 13:00	6.7		7
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	02.11.2020 10:15		6.7	6.8
12564	Elveoverv†kings hovedelver 2021-25	40411	AAGEVEG	Veg†rdselva	07.12.2020 12:30		6.2	6.2
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.01.2017 00:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.01.2017 01:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.01.2017 02:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.01.2017 03:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.01.2017 04:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.01.2017 05:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.01.2017 06:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.01.2017 07:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.01.2017 08:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.01.2017 09:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.01.2017 10:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.01.2017 11:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.01.2017 12:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.01.2017 13:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.01.2017 14:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.01.2017 15:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.01.2017 16:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.01.2017 17:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.01.2017 18:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.01.2017 19:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.01.2017 20:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.01.2017 21:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.01.2017 22:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.01.2017 23:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.01.2017 00:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.01.2017 01:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.01.2017 02:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.01.2017 03:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.01.2017 04:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.01.2017 05:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.01.2017 06:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.01.2017 07:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.01.2017 08:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.01.2017 09:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.01.2017 10:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.01.2017 11:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.01.2017 12:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.01.2017 13:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.01.2017 14:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.01.2017 15:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.01.2017 16:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.01.2017 17:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.01.2017 18:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.01.2017 19:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.01.2017 20:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.01.2017 21:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.01.2017 22:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.01.2017 23:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	03.01.2017 00:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	03.01.2017 01:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	03.01.2017 02:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	03.01.2017 03:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	03.01.2017 04:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	03.01.2017 05:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	03.01.2017 06:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	03.01.2017 07:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	03.01.2017 08:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	03.01.2017 09:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	03.01.2017 10:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	03.01.2017 11:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	03.01.2017 12:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	03.01.2017 13:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	03.01.2017 14:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	03.01.2017 15:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	03.01.2017 16:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	03.01.2017 17:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	03.01.2017 18:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	03.01.2017 19:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	03.01.2017 20:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	03.01.2017 21:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	03.01.2017 22:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	03.01.2017 23:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	04.01.2017 00:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	04.01.2017 01:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	04.01.2017 02:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	04.01.2017 03:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	04.01.2017 04:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	04.01.2017 05:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	04.01.2017 06:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	04.01.2017 07:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	04.01.2017 08:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	04.01.2017 09:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	04.01.2017 10:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	04.01.2017 11:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	04.01.2017 12:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	04.01.2017 13:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	04.01.2017 14:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	04.01.2017 15:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	04.01.2017 16:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	04.01.2017 17:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	04.01.2017 18:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	04.01.2017 19:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	04.01.2017 20:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	04.01.2017 21:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	04.01.2017 22:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	04.01.2017 23:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	05.01.2017 00:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	05.01.2017 01:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	05.01.2017 02:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	05.01.2017 03:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	05.01.2017 04:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	05.01.2017 05:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	05.01.2017 06:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	05.01.2017 07:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	05.01.2017 08:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	05.01.2017 09:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	05.01.2017 10:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	05.01.2017 11:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	05.01.2017 12:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	05.01.2017 13:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	05.01.2017 14:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	05.01.2017 15:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	05.01.2017 16:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	05.01.2017 17:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	05.01.2017 18:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	05.01.2017 19:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	05.01.2017 20:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	05.01.2017 21:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	05.01.2017 22:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	05.01.2017 23:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	06.01.2017 00:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	06.01.2017 01:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	06.01.2017 02:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	06.01.2017 03:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	06.01.2017 04:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	06.01.2017 05:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	06.01.2017 06:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	06.01.2017 07:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	06.01.2017 08:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	06.01.2017 09:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	06.01.2017 10:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	06.01.2017 11:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	06.01.2017 12:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	06.01.2017 13:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	06.01.2017 14:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	06.01.2017 15:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	06.01.2017 16:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	06.01.2017 17:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	06.01.2017 18:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	06.01.2017 19:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	06.01.2017 20:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	06.01.2017 21:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	06.01.2017 22:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	06.01.2017 23:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	07.01.2017 00:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	07.01.2017 01:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	07.01.2017 02:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	07.01.2017 03:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	07.01.2017 04:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	07.01.2017 05:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	07.01.2017 06:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	07.01.2017 07:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	07.01.2017 08:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	07.01.2017 09:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	07.01.2017 10:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	07.01.2017 11:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	07.01.2017 12:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	07.01.2017 13:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	07.01.2017 14:00			
